ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
3624211,Cafe,CJE23DP*W***,,084691953340;084691953357;084691953364,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.6,23.2,28.3,624,651,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,09/01/2024,08/09/2024,"United States, Canada",ES_1123206_CJE23DP*W***_08192024140332_80222775,No
2394237,Cafe,CVE28DM*NB**,,084691844051,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,721,793,10,,,No,,,,,04/01/2022,03/30/2022,"United States, Canada",ES_1123206_CVE28DM*NB**_03302022121710_80122494,No
2394235,Cafe,CVE28DM*NC**,,084691869207,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,04/01/2022,03/30/2022,"United States, Canada",ES_1123206_CVE28DM*NC**_03302022121710_80122494,No
2683985,Cafe,CVE28DM*NE**,,084691869207,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,11/01/2023,10/19/2023,"United States, Canada",ES_1123206_CVE28DM*NE**_10192023125948_80187595,No
2683987,Cafe,CVE28DM*NF**,,084691869207,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,11/01/2023,10/19/2023,"United States, Canada",ES_1123206_CVE28DM*NF**_10192023125948_80187595,No
3360628,Cafe,CVE28DM*NG**,,084691869207,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,01/01/2024,01/05/2024,"United States, Canada",ES_1123206_CVE28DM*NG**_01092024094105_80196465,No
2394236,Cafe,CVE28DP*NB**,,084691844006;084691844013;084691844068,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,721,793,10,,,No,,,,,04/01/2022,03/30/2022,"United States, Canada",ES_1123206_CVE28DP*NB**_03302022121710_80122494,No
2394234,Cafe,CVE28DP*NC**,,084691869214;084691869221;084691869238,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,04/01/2022,03/30/2022,"United States, Canada",ES_1123206_CVE28DP*NC**_03302022121710_80122494,No
2409634,Cafe,CVE28DP*ND**,,084691869214;084691869221;084691869238,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,04/24/2023,02/28/2023,"United States, Canada",ES_1123206_CVE28DP*ND**6_03022023104229_80160895,No
2683984,Cafe,CVE28DP*NE**,,084691869214;084691869221;084691869238,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,11/01/2023,10/19/2023,"United States, Canada",ES_1123206_CVE28DP*NE**_10192023125948_80187595,No
2683986,Cafe,CVE28DP*NF**,,084691869214;084691869221;084691869238,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,11/01/2023,10/19/2023,"United States, Canada",ES_1123206_CVE28DP*NF**_10192023125948_80187595,No
3360629,Cafe,CVE28DP*NG**,,084691869214;084691869221;084691869238,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,35.8,27.8,34.3,757,793,5,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,01/01/2024,01/05/2024,"United States, Canada",ES_1123206_CVE28DP*NG**_01092024094105_80196465,No
2269095,BLACK DECKER,BCRK43B,",BCRK43B4; BCRK43V4; BCRK43W4,; ,BCRK43V,; ,BCRK43W,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,20.6,4.3,4.3,226,253,11,,,No,,,,,05/20/2016,06/02/2016,United States,ES_1126481_BCRK43B_06072016062708_0828350,No
3994436,BLACK DECKER,BR1000HS,",BR1000HB,; ,BR1000HW,",810064696121;810064696138;810064696145,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.6,10,12.1,297,331,10,,,No,,,,,02/10/2025,07/08/2025,United States,ES_1126481_BR1000HS_02062025110728_158807,Yes
3994437,BLACK DECKER,BR1210HS,",BR1210HB,; ,BR1210HW,",810064696152;810064696169;810064696176,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.6,12.1,14.7,316,352,10,,,No,,,,,02/10/2025,02/13/2025,United States,ES_1126481_BR1210HS_02102025140720_2830163,Yes
3994438,BLACK DECKER,BR1460HS,",BR1460HB,; ,BR1460HW,",810064696183;810064696190;810064696206,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66,27.9,14.6,17,333,371,10,,,No,,,,,02/10/2025,02/13/2025,United States,ES_1126481_BR1460HS_02102025140901_2046930,Yes
3994441,BLACK DECKER,BR1810HIMW,",BR1810HIMB,; ,BR1810HIMS,",810064696275;810064696282;810064696299,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.1,29.7,18.1,21.8,450,410,-10,,,No,,,,,02/10/2025,02/13/2025,United States,ES_1126481_BR1810HIMW_02102025141619_2372552,No
3994439,BLACK DECKER,BR1810HS,",BR1810HB,; ,BR1810HW,",810064696213;810064696220;810064696237,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.1,29.7,18.1,21.8,367,410,10,,,No,,,,,02/10/2025,02/13/2025,United States,ES_1126481_BR1810HS_02102025141028_6707116,Yes
4001261,BLACK DECKER,BR2010JB,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,20.1,24.6,389,432,10,,,No,,,,,12/19/2024,01/13/2025,"United States, Canada",ES_1126481_BR2010JB_011320250114189_8241958,Yes
4001262,BLACK DECKER,BR2010JIMB,,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,66.6,29.5,20.1,24.6,473,516,10,,,No,,,,,01/04/2025,01/13/2025,"United States, Canada",ES_1126481_BR2010JIMB_011320250127606_2149481,Yes
